00575,1378486199.830346,1378491768.774734,2013-249T16:49:59.830,2013-249T18:22:48.774,-179.937696
00576,1378491768.774734,1378497337.758751,2013-249T18:22:48.774,2013-249T19:55:37.758,156.476760
00577,1378497337.758751,1378502906.716083,2013-249T19:55:37.758,2013-249T21:28:26.716,132.889940
00578,1378502906.716083,1378508475.615519,2013-249T21:28:26.716,2013-249T23:01:15.615,109.303362
00579,1378508475.615519,1378514044.621613,2013-249T23:01:15.615,2013-250T00:34:04.621,85.717474
00580,1378514044.621613,1378519613.636849,2013-250T00:34:04.621,2013-250T02:06:53.636,62.129675
00581,1378519613.636849,1378525182.614274,2013-250T02:06:53.636,2013-250T03:39:42.614,38.542245
00582,1378525182.614274,1378530751.582004,2013-250T03:39:42.614,2013-250T05:12:31.582,14.955504
00583,1378530751.582004,1378536320.480492,2013-250T05:12:31.582,2013-250T06:45:20.480,-8.630971
00584,1378536320.480492,1378541889.354557,2013-250T06:45:20.480,2013-250T08:18:09.354,-32.217054
00585,1378541889.354557,1378547458.251253,2013-250T08:18:09.354,2013-250T09:50:58.251,-55.804150
00586,1378547458.251253,1378553027.218436,2013-250T09:50:58.251,2013-250T11:23:47.218,-79.392713
00587,1378553027.218436,1378558596.178930,2013-250T11:23:47.218,2013-250T12:56:36.178,-102.982443
00588,1378558596.178930,1378564165.110071,2013-250T12:56:36.178,2013-250T14:29:25.110,-126.570242
00589,1378564165.110071,1378569734.000115,2013-250T14:29:25.110,2013-250T16:02:14.000,-150.156982
00590,1378569734.000115,1378575302.885904,2013-250T16:02:14.000,2013-250T17:35:02.885,-173.742517
00591,1378575302.885904,1378580871.812262,2013-250T17:35:02.885,2013-250T19:07:51.812,162.672292
00592,1378580871.812262,1378586440.741871,2013-250T19:07:51.812,2013-250T20:40:40.741,139.086002
00593,1378586440.741871,1378592009.592163,2013-250T20:40:40.741,2013-250T22:13:29.592,115.499268
00594,1378592009.592163,1378597578.525074,2013-250T22:13:29.592,2013-250T23:46:18.525,91.913777
00595,1378597578.525074,1378603147.496226,2013-250T23:46:18.525,2013-251T01:19:07.496,68.326517
00596,1378603147.496226,1378608716.439373,2013-251T01:19:07.496,2013-251T02:51:56.439,44.739123
00597,1378608716.439373,1378614285.367308,2013-251T02:51:56.439,2013-251T04:24:45.367,21.152489
00598,1378614285.367308,1378619854.231796,2013-251T04:24:45.367,2013-251T05:57:34.231,-2.433872
00599,1378619854.231796,1378625423.063469,2013-251T05:57:34.231,2013-251T07:30:23.063,-26.019771
00600,1378625423.063469,1378630991.901422,2013-251T07:30:23.063,2013-251T09:03:11.901,-49.606193
00601,1378630991.901422,1378636560.799063,2013-251T09:03:11.901,2013-251T10:36:00.799,-73.194311
00602,1378636560.799063,1378642129.725902,2013-251T10:36:00.799,2013-251T12:08:49.725,-96.783721
00603,1378642129.725902,1378647698.611181,2013-251T12:08:49.725,2013-251T13:41:38.611,-120.372024
00604,1378647698.611181,1378653267.463807,2013-251T13:41:38.611,2013-251T15:14:27.463,-143.958711
00605,1378653267.463807,1378658836.297096,2013-251T15:14:27.463,2013-251T16:47:16.297,-167.544324
00606,1378658836.297096,1378664405.162480,2013-251T16:47:16.297,2013-251T18:20:05.162,168.870774
00607,1378664405.162480,1378669974.054223,2013-251T18:20:05.162,2013-251T19:52:54.054,145.285013
00608,1378669974.054223,1378675542.872262,2013-251T19:52:54.054,2013-251T21:25:42.872,121.698405
00609,1378675542.872262,1378681111.726360,2013-251T21:25:42.872,2013-251T22:58:31.726,98.112970
00610,1378681111.726360,1378686680.653704,2013-251T22:58:31.726,2013-252T00:31:20.653,74.526479
00611,1378686680.653704,1378692249.558644,2013-252T00:31:20.653,2013-252T02:04:09.558,50.939145
00612,1378692249.558644,1378697818.444873,2013-252T02:04:09.558,2013-252T03:36:58.444,27.352415
00613,1378697818.444873,1378703387.282320,2013-252T03:36:58.444,2013-252T05:09:47.282,3.766171
00614,1378703387.282320,1378708956.078445,2013-252T05:09:47.282,2013-252T06:42:36.078,-19.819673
00615,1378708956.078445,1378714524.870598,2013-252T06:42:36.078,2013-252T08:15:24.870,-43.405627
00616,1378714524.870598,1378720093.706928,2013-252T08:15:24.870,2013-252T09:48:13.706,-66.993262
00617,1378720093.706928,1378725662.597408,2013-252T09:48:13.706,2013-252T11:21:02.597,-90.582079
00618,1378725662.597408,1378731231.455294,2013-252T11:21:02.597,2013-252T12:53:51.455,-114.170688
00619,1378731231.455294,1378736800.278872,2013-252T12:53:51.455,2013-252T14:26:40.278,-137.757332
00620,1378736800.278872,1378742369.066128,2013-252T14:26:40.278,2013-252T15:59:29.066,-161.343037
00621,1378742369.066128,1378747937.885343,2013-252T15:59:29.066,2013-252T17:32:17.885,175.072210
00622,1378747937.885343,1378753506.738730,2013-252T17:32:17.885,2013-252T19:05:06.738,151.487000
00623,1378753506.738730,1378759075.545376,2013-252T19:05:06.738,2013-252T20:37:55.545,127.900641
00624,1378759075.545376,1378764644.333113,2013-252T20:37:55.545,2013-252T22:10:44.333,104.314962
00625,1378764644.333113,1378770213.223934,2013-252T22:10:44.333,2013-252T23:43:33.223,80.729247
00626,1378770213.223934,1378775782.105184,2013-252T23:43:33.223,2013-253T01:16:22.105,57.141980
00627,1378775782.105184,1378781350.954432,2013-253T01:16:22.105,2013-253T02:49:10.954,33.555209
00628,1378781350.954432,1378786919.781071,2013-253T02:49:10.954,2013-253T04:21:59.781,9.969063
00629,1378786919.781071,1378792488.551991,2013-253T04:21:59.781,2013-253T05:54:48.551,-13.616783
00630,1378792488.551991,1378798057.308071,2013-253T05:54:48.551,2013-253T07:27:37.308,-37.202411
00631,1378798057.308071,1378803626.090368,2013-253T07:27:37.308,2013-253T09:00:26.090,-60.789486
00632,1378803626.090368,1378809194.950308,2013-253T09:00:26.090,2013-253T10:33:14.950,-84.377681
00633,1378809194.950308,1378814763.788479,2013-253T10:33:14.950,2013-253T12:06:03.788,-107.966669
00634,1378814763.788479,1378820332.594949,2013-253T12:06:03.788,2013-253T13:38:52.594,-131.553505
00635,1378820332.594949,1378825901.357987,2013-253T13:38:52.594,2013-253T15:11:41.357,-155.139464
00636,1378825901.357987,1378831470.136212,2013-253T15:11:41.357,2013-253T16:44:30.136,-178.724290
00637,1378831470.136212,1378837038.952785,2013-253T16:44:30.136,2013-253T18:17:18.952,157.690829
00638,1378837038.952785,1378842607.750636,2013-253T18:17:18.952,2013-253T19:50:07.750,134.104865
00639,1378842607.750636,1378848176.482703,2013-253T19:50:07.750,2013-253T21:22:56.482,110.518903
00640,1378848176.482703,1378853745.318916,2013-253T21:22:56.482,2013-253T22:55:45.318,86.933798
00641,1378853745.318916,1378859314.117322,2013-253T22:55:45.318,2013-254T00:28:34.117,63.346721
00642,1378859314.117322,1378864882.841437,2013-254T00:28:34.117,2013-254T02:01:22.841,39.760282
00643,1378864882.841437,1378870451.560001,2013-254T02:01:22.841,2013-254T03:34:11.560,16.174615
00644,1378870451.560001,1378876020.205369,2013-254T03:34:11.560,2013-254T05:07:00.205,-7.410850
00645,1378876020.205369,1378881588.823879,2013-254T05:07:00.205,2013-254T06:39:48.823,-30.995826
00646,1378881588.823879,1378887157.466483,2013-254T06:39:48.823,2013-254T08:12:37.466,-54.581732
00647,1378887157.466483,1378892726.174712,2013-254T08:12:37.466,2013-254T09:45:26.174,-78.169184
00648,1378892726.174712,1378898294.885328,2013-254T09:45:26.174,2013-254T11:18:14.885,-101.757833
00649,1378898294.885328,1378903863.563112,2013-254T11:18:14.885,2013-254T12:51:03.563,-125.344742
00650,1378903863.563112,1378909432.201782,2013-254T12:51:03.563,2013-254T14:23:52.201,-148.930474
00651,1378909432.201782,1378915000.832696,2013-254T14:23:52.201,2013-254T15:56:40.832,-172.515021
00652,1378915000.832696,1378920569.502656,2013-254T15:56:40.832,2013-254T17:29:29.502,163.900931
00653,1378920569.502656,1378926138.183565,2013-254T17:29:29.502,2013-254T19:02:18.183,140.315715
00654,1378926138.183565,1378931706.780405,2013-254T19:02:18.183,2013-254T20:35:06.780,116.725715
00655,1378931706.780405,1378937275.454702,2013-254T20:35:06.780,2013-254T22:07:55.454,93.145558
00656,1378937275.454702,1378942844.173824,2013-254T22:07:55.454,2013-254T23:40:44.173,69.559455
00657,1378942844.173824,1378948412.866899,2013-254T23:40:44.173,2013-255T01:13:32.866,45.973090
00658,1378948412.866899,1378953981.544955,2013-255T01:13:32.866,2013-255T02:46:21.544,22.387479
00659,1378953981.544955,1378959550.159563,2013-255T02:46:21.544,2013-255T04:19:10.159,-1.197913
00660,1378959550.159563,1378965118.738143,2013-255T04:19:10.159,2013-255T05:51:58.738,-24.782771
00661,1378965118.738143,1378970687.323721,2013-255T05:51:58.738,2013-255T07:24:47.323,-48.368044
00662,1378970687.323721,1378976255.964917,2013-255T07:24:47.323,2013-255T08:57:35.964,-71.955087
00663,1378976255.964917,1378981824.643234,2013-255T08:57:35.964,2013-255T10:30:24.643,-95.543433
00664,1378981824.643234,1378987393.278056,2013-255T10:30:24.643,2013-255T12:03:13.278,-119.130772
00665,1378987393.278056,1378992961.881546,2013-255T12:03:13.278,2013-255T13:36:01.881,-142.716482
00666,1378992961.881546,1378998530.461239,2013-255T13:36:01.881,2013-255T15:08:50.461,-166.301098
00667,1378998530.461239,1379004099.073761,2013-255T15:08:50.461,2013-255T16:41:39.073,170.115019
00668,1379004099.073761,1379009667.716176,2013-255T16:41:39.073,2013-255T18:14:27.716,146.530342
00669,1379009667.716176,1379015236.290392,2013-255T18:14:27.716,2013-255T19:47:16.290,122.944802
00670,1379015236.290392,1379020804.888546,2013-255T19:47:16.290,2013-255T21:20:04.888,99.360297
00671,1379020804.888546,1379026373.566976,2013-255T21:20:04.888,2013-255T22:52:53.566,75.774928
00672,1379026373.566976,1379031942.223051,2013-255T22:52:53.566,2013-256T00:25:42.223,52.188611
00673,1379031942.223051,1379037510.857846,2013-256T00:25:42.223,2013-256T01:58:30.857,28.602848
00674,1379037510.857846,1379043079.450762,2013-256T01:58:30.857,2013-256T03:31:19.450,5.017612
00675,1379043079.450762,1379048647.998507,2013-256T03:31:19.450,2013-256T05:04:07.998,-18.567223
00676,1379048647.998507,1379054216.537057,2013-256T05:04:07.998,2013-256T06:36:56.537,-42.152121
00677,1379054216.537057,1379059785.117541,2013-256T06:36:56.537,2013-256T08:09:45.117,-65.738664
00678,1379059785.117541,1379065353.756387,2013-256T08:09:45.117,2013-256T09:42:33.756,-89.326374
00679,1379065353.756387,1379070922.365307,2013-256T09:42:33.756,2013-256T11:15:22.365,-112.914074
00680,1379070922.365307,1379076490.939886,2013-256T11:15:22.365,2013-256T12:48:10.939,-136.499722
00681,1379076490.939886,1379082059.473827,2013-256T12:48:10.939,2013-256T14:20:59.473,-160.084483
00682,1379082059.473827,1379087628.035557,2013-256T14:20:59.473,2013-256T15:53:48.035,176.331723
00683,1379087628.035557,1379093196.634874,2013-256T15:53:48.035,2013-256T17:26:36.634,152.747564
00684,1379093196.634874,1379098765.188811,2013-256T17:26:36.634,2013-256T18:59:25.188,129.162330
00685,1379098765.188811,1379104333.717004,2013-256T18:59:25.188,2013-256T20:32:13.717,105.577581
00686,1379104333.717004,1379109902.346021,2013-256T20:32:13.717,2013-256T22:05:02.346,81.993057
00687,1379109902.346021,1379115470.971409,2013-256T22:05:02.346,2013-256T23:37:50.971,58.406778
00688,1379115470.971409,1379121039.562088,2013-256T23:37:50.971,2013-257T01:10:39.562,34.821009
00689,1379121039.562088,1379126608.133503,2013-257T01:10:39.562,2013-257T02:43:28.133,11.235906
00690,1379126608.133503,1379132176.643161,2013-257T02:43:28.133,2013-257T04:16:16.643,-12.348946
00691,1379132176.643161,1379137745.134393,2013-257T04:16:16.643,2013-257T05:49:05.134,-35.933462
00692,1379137745.134393,1379143313.653504,2013-257T05:49:05.134,2013-257T07:21:53.653,-59.519370
00693,1379143313.653504,1379148882.246655,2013-257T07:21:53.653,2013-257T08:54:42.246,-83.106453
00694,1379148882.246655,1379154450.818858,2013-257T08:54:42.246,2013-257T10:27:30.818,-106.694473
00695,1379154450.818858,1379160019.362510,2013-257T10:27:30.818,2013-257T12:00:19.362,-130.280356
00696,1379160019.362510,1379165587.860850,2013-257T12:00:19.362,2013-257T13:33:07.860,-153.865323
00697,1379165587.860850,1379171156.368853,2013-257T13:33:07.860,2013-257T15:05:56.368,-177.449135
00698,1379171156.368853,1379176724.916392,2013-257T15:05:56.368,2013-257T16:38:44.916,158.967127
00699,1379176724.916392,1379182293.450893,2013-257T16:38:44.916,2013-257T18:11:33.450,135.382250
00700,1379182293.450893,1379187861.913860,2013-257T18:11:33.450,2013-257T19:44:21.913,111.797269
00701,1379187861.913860,1379193430.476495,2013-257T19:44:21.913,2013-257T21:17:10.476,88.213301
00702,1379193430.476495,1379198999.059500,2013-257T21:17:10.476,2013-257T22:49:59.059,64.627423
00703,1379198999.059500,1379204567.605254,2013-257T22:49:59.059,2013-258T00:22:47.605,41.041656
00704,1379204567.605254,1379210136.141839,2013-258T00:22:47.605,2013-258T01:55:36.141,17.456682
00705,1379210136.141839,1379215704.611440,2013-258T01:55:36.141,2013-258T03:28:24.611,-6.128040
00706,1379215704.611440,1379221273.049544,2013-258T03:28:24.611,2013-258T05:01:13.049,-29.712307
00707,1379221273.049544,1379226841.507874,2013-258T05:01:13.049,2013-258T06:34:01.507,-53.297385
00708,1379226841.507874,1379232410.029284,2013-258T06:34:01.507,2013-258T08:06:50.029,-76.884063
00709,1379232410.029284,1379237978.560349,2013-258T08:06:50.029,2013-258T09:39:38.560,-100.472026
00710,1379237978.560349,1379243547.055914,2013-258T09:39:38.560,2013-258T11:12:27.055,-124.058358
00711,1379243547.055914,1379249115.509570,2013-258T11:12:27.055,2013-258T12:45:15.509,-147.643359
00712,1379249115.509570,1379254685.037977,2013-258T12:45:15.509,2013-258T14:18:05.037,-171.228013
00713,1379254685.037977,1379260254.604983,2013-258T14:18:05.037,2013-258T15:50:54.604,165.184159
00714,1379260254.604983,1379265824.185017,2013-258T15:50:54.604,2013-258T17:23:44.185,141.595368
00715,1379265824.185017,1379271393.683152,2013-258T17:23:44.185,2013-258T18:56:33.683,118.005931
00716,1379271393.683152,1379276963.248315,2013-258T18:56:33.683,2013-258T20:29:23.248,94.417762
00717,1379276963.248315,1379282532.866156,2013-258T20:29:23.248,2013-258T22:02:12.866,70.828095
00718,1379282532.866156,1379288102.459638,2013-258T22:02:12.866,2013-258T23:35:02.459,47.237983
00719,1379288102.459638,1379293672.034295,2013-258T23:35:02.459,2013-259T01:07:52.034,23.648592
00720,1379293672.034295,1379299241.551193,2013-259T01:07:52.034,2013-259T02:40:41.551,0.059533
00721,1379299241.551193,1379304811.030865,2013-259T02:40:41.551,2013-259T04:13:31.030,-23.529073
00722,1379304811.030865,1379310380.509237,2013-259T04:13:31.030,2013-259T05:46:20.509,-47.117942
00723,1379310380.509237,1379315950.045342,2013-259T05:46:20.509,2013-259T07:19:10.045,-70.708641
00724,1379315950.045342,1379321519.620266,2013-259T07:19:10.045,2013-259T08:51:59.620,-94.300587
00725,1379321519.620266,1379327089.154123,2013-259T08:51:59.620,2013-259T10:24:49.154,-117.891739
00726,1379327089.154123,1379332658.654119,2013-259T10:24:49.154,2013-259T11:57:38.654,-141.481120
00727,1379332658.654119,1379338228.114342,2013-259T11:57:38.654,2013-259T13:30:28.114,-165.069463
00728,1379338228.114342,1379343797.605871,2013-259T13:30:28.114,2013-259T15:03:17.605,171.343038
00729,1379343797.605871,1379349367.125553,2013-259T15:03:17.605,2013-259T16:36:07.125,147.754840
00730,1379349367.125553,1379354936.579326,2013-259T16:36:07.125,2013-259T18:08:56.579,124.165736
00731,1379354936.579326,1379360506.046268,2013-259T18:08:56.579,2013-259T19:41:46.046,100.577522
00732,1379360506.046268,1379366075.595294,2013-259T19:41:46.046,2013-259T21:14:35.595,76.988782
00733,1379366075.595294,1379371645.123015,2013-259T21:14:35.595,2013-259T22:47:25.123,53.398811
00734,1379371645.123015,1379377214.625682,2013-259T22:47:25.123,2013-260T00:20:14.625,29.809473
00735,1379377214.625682,1379382784.089267,2013-260T00:20:14.625,2013-260T01:53:04.089,6.220705
00736,1379382784.089267,1379388353.504567,2013-260T01:53:04.089,2013-260T03:25:53.504,-17.367748
00737,1379388353.504567,1379393922.908323,2013-260T03:25:53.504,2013-260T04:58:42.908,-40.956112
00738,1379393922.908323,1379399492.348058,2013-260T04:58:42.908,2013-260T06:31:32.348,-64.546137
00739,1379399492.348058,1379405061.846794,2013-260T06:31:32.348,2013-260T08:04:21.846,-88.137240
00740,1379405061.846794,1379410631.316528,2013-260T08:04:21.846,2013-260T09:37:11.316,-111.728539
00741,1379410631.316528,1379416200.752040,2013-260T09:37:11.316,2013-260T11:10:00.752,-135.317761
00742,1379416200.752040,1379421770.137860,2013-260T11:10:00.752,2013-260T12:42:50.137,-158.906062
00743,1379421770.137860,1379427339.549532,2013-260T12:42:50.137,2013-260T14:15:39.549,177.506635
00744,1379427339.549532,1379432908.996827,2013-260T14:15:39.549,2013-260T15:48:28.996,153.919030
00745,1379432908.996827,1379438478.401764,2013-260T15:48:28.996,2013-260T17:21:18.401,130.330387
00746,1379438478.401764,1379444047.766895,2013-260T17:21:18.401,2013-260T18:54:07.766,106.742140
00747,1379444047.766895,1379449617.236501,2013-260T18:54:07.766,2013-260T20:26:57.236,83.154266
00748,1379449617.236501,1379455186.703973,2013-260T20:26:57.236,2013-260T21:59:46.703,59.564552
00749,1379455186.703973,1379460756.133152,2013-260T21:59:46.703,2013-260T23:32:36.133,35.975353
00750,1379460756.133152,1379466325.544704,2013-260T23:32:36.133,2013-261T01:05:25.544,12.386814
00751,1379466325.544704,1379471894.890081,2013-261T01:05:25.544,2013-261T02:38:14.890,-11.201427
00752,1379471894.890081,1379477464.212336,2013-261T02:38:14.890,2013-261T04:11:04.212,-34.789328
00753,1379477464.212336,1379483033.558303,2013-261T04:11:04.212,2013-261T05:43:53.558,-58.378486
00754,1379483033.558303,1379488602.979014,2013-261T05:43:53.558,2013-261T07:16:42.979,-81.968894
00755,1379488602.979014,1379494172.377781,2013-261T07:16:42.979,2013-261T08:49:32.377,-105.560320
00756,1379494172.377781,1379499741.746852,2013-261T08:49:32.377,2013-261T10:22:21.746,-129.149675
00757,1379499741.746852,1379505311.069254,2013-261T10:22:21.746,2013-261T11:55:11.069,-152.738045
00758,1379505311.069254,1379510880.393638,2013-261T11:55:11.069,2013-261T13:28:00.393,-176.325234
00759,1379510880.393638,1379516449.756945,2013-261T13:28:00.393,2013-261T15:00:49.756,160.087709
00760,1379516449.756945,1379522019.110123,2013-261T15:00:49.756,2013-261T16:33:39.110,136.499604
00761,1379522019.110123,1379527588.385654,2013-261T16:33:39.110,2013-261T18:06:28.385,112.911274
00762,1379527588.385654,1379533157.755802,2013-261T18:06:28.385,2013-261T19:39:17.755,89.323982
00763,1379533157.755802,1379538727.145829,2013-261T19:39:17.755,2013-261T21:12:07.145,65.734906
00764,1379538727.145829,1379544296.500576,2013-261T21:12:07.145,2013-261T22:44:56.500,42.145858
00765,1379544296.500576,1379549865.842750,2013-261T22:44:56.500,2013-262T00:17:45.842,18.557594
00766,1379549865.842750,1379555435.114690,2013-262T00:17:45.842,2013-262T01:50:35.114,-5.030356
00767,1379555435.114690,1379561004.352656,2013-262T01:50:35.114,2013-262T03:23:24.352,-28.617885
00768,1379561004.352656,1379566573.602690,2013-262T03:23:24.352,2013-262T04:56:13.602,-52.206114
00769,1379566573.602690,1379572142.913264,2013-262T04:56:13.602,2013-262T06:29:02.913,-75.795978
00770,1379572142.913264,1379577712.235665,2013-262T06:29:02.913,2013-262T08:01:52.235,-99.387077
00771,1379577712.235665,1379583281.517066,2013-262T08:01:52.235,2013-262T09:34:41.517,-122.976745
00772,1379583281.517066,1379588850.760767,2013-262T09:34:41.517,2013-262T11:07:30.760,-146.564961
00773,1379588850.760767,1379594419.983572,2013-262T11:07:30.760,2013-262T12:40:19.983,-170.152039
00774,1379594419.983572,1379599989.240668,2013-262T12:40:19.983,2013-262T14:13:09.240,166.261472
00775,1379599989.240668,1379605558.512101,2013-262T14:13:09.240,2013-262T15:45:58.512,142.673988
00776,1379605558.512101,1379611127.699115,2013-262T15:45:58.512,2013-262T17:18:47.699,119.085870
00777,1379611127.699115,1379616696.942334,2013-262T17:18:47.699,2013-262T18:51:36.942,95.499044
00778,1379616696.942334,1379622266.240200,2013-262T18:51:36.942,2013-262T20:24:26.240,71.910747
00779,1379622266.240200,1379627835.512032,2013-262T20:24:26.240,2013-262T21:57:15.512,48.321995
00780,1379627835.512032,1379633404.747072,2013-262T21:57:15.512,2013-262T23:30:04.747,24.733929
00781,1379633404.747072,1379638973.910705,2013-262T23:30:04.747,2013-263T01:02:53.910,1.146286
00782,1379638973.910705,1379644543.007587,2013-263T01:02:53.910,2013-263T02:35:43.007,-22.440842
00783,1379644543.007587,1379650112.095246,2013-263T02:35:43.007,2013-263T04:08:32.095,-46.028046
00784,1379650112.095246,1379655681.235460,2013-263T04:08:32.095,2013-263T05:41:21.235,-69.617048
00785,1379655681.235460,1379661250.415851,2013-263T05:41:21.235,2013-263T07:14:10.415,-93.207263
00786,1379661250.415851,1379666819.554246,2013-263T07:14:10.415,2013-263T08:46:59.554,-116.796855
00787,1379666819.554246,1379672388.656781,2013-263T08:46:59.554,2013-263T10:19:48.656,-140.384595
00788,1379672388.656781,1379677957.726725,2013-263T10:19:48.656,2013-263T11:52:37.726,-163.971314
00789,1379677957.726725,1379683526.826736,2013-263T11:52:37.726,2013-263T13:25:26.826,172.442826
00790,1379683526.826736,1379689095.957315,2013-263T13:25:26.826,2013-263T14:58:15.957,148.856277
00791,1379689095.957315,1379694665.022684,2013-263T14:58:15.957,2013-263T16:31:05.022,125.268830
00792,1379694665.022684,1379700234.090796,2013-263T16:31:05.022,2013-263T18:03:54.090,101.682230
00793,1379700234.090796,1379705803.247255,2013-263T18:03:54.090,2013-263T19:36:43.247,78.095197
00794,1379705803.247255,1379711372.383083,2013-263T19:36:43.247,2013-263T21:09:32.383,54.506880
00795,1379711372.383083,1379716941.492606,2013-263T21:09:32.383,2013-263T22:42:21.492,30.919131
00796,1379716941.492606,1379722510.565676,2013-263T22:42:21.492,2013-264T00:15:10.565,7.331980
00797,1379722510.565676,1379728079.587799,2013-264T00:15:10.565,2013-264T01:47:59.587,-16.254834
00798,1379728079.587799,1379733648.597964,2013-264T01:47:59.587,2013-264T03:20:48.597,-39.841554
00799,1379733648.597964,1379739217.640039,2013-264T03:20:48.597,2013-264T04:53:37.640,-63.429897
00800,1379739217.640039,1379744786.747366,2013-264T04:53:37.640,2013-264T06:26:26.747,-87.019256
00801,1379744786.747366,1379750355.826838,2013-264T06:26:26.747,2013-264T07:59:15.826,-110.609094
00802,1379750355.826838,1379755924.872419,2013-264T07:59:15.826,2013-264T09:32:04.872,-134.196661
00803,1379755924.872419,1379761493.872993,2013-264T09:32:04.872,2013-264T11:04:53.872,-157.783475
00804,1379761493.872993,1379767062.893746,2013-264T11:04:53.872,2013-264T12:37:42.893,178.630812
00805,1379767062.893746,1379772631.952774,2013-264T12:37:42.893,2013-264T14:10:31.952,155.044859
00806,1379772631.952774,1379778200.973298,2013-264T14:10:31.952,2013-264T15:43:20.973,131.457843
00807,1379778200.973298,1379783769.948104,2013-264T15:43:20.973,2013-264T17:16:09.948,107.871106
00808,1379783769.948104,1379789339.028308,2013-264T17:16:09.948,2013-264T18:48:59.028,84.284859
00809,1379789339.028308,1379794908.111264,2013-264T18:48:59.028,2013-264T20:21:48.111,60.696723
00810,1379794908.111264,1379800477.157643,2013-264T20:21:48.111,2013-264T21:54:37.157,37.109130
00811,1379800477.157643,1379806046.187292,2013-264T21:54:37.157,2013-264T23:27:26.187,13.522145
00812,1379806046.187292,1379811615.152412,2013-264T23:27:26.187,2013-265T01:00:15.152,-10.064537
00813,1379811615.152412,1379817184.091624,2013-265T01:00:15.152,2013-265T02:33:04.091,-33.650853
00814,1379817184.091624,1379822753.054734,2013-265T02:33:04.091,2013-265T04:05:53.054,-57.238359
00815,1379822753.054734,1379828322.091167,2013-265T04:05:53.054,2013-265T05:38:42.091,-80.827169
00816,1379828322.091167,1379833891.112936,2013-265T05:38:42.091,2013-265T07:11:31.112,-104.417089
00817,1379833891.112936,1379839460.103284,2013-265T07:11:31.112,2013-265T08:44:20.103,-128.005000
00818,1379839460.103284,1379845029.051229,2013-265T08:44:20.103,2013-265T10:17:09.051,-151.591903
00819,1379845029.051229,1379850597.996659,2013-265T10:17:09.051,2013-265T11:49:57.996,-175.177627
00820,1379850597.996659,1379856166.981718,2013-265T11:49:57.996,2013-265T13:22:46.981,161.236945
00821,1379856166.981718,1379861735.963919,2013-265T13:22:46.981,2013-265T14:55:35.963,137.650364
00822,1379861735.963919,1379867304.866639,2013-265T14:55:35.963,2013-265T16:28:24.866,114.063501
00823,1379867304.866639,1379872873.858443,2013-265T16:28:24.866,2013-265T18:01:13.858,90.477779
00824,1379872873.858443,1379878442.879584,2013-265T18:01:13.858,2013-265T19:34:02.879,66.890214
00825,1379878442.879584,1379884011.866860,2013-265T19:34:02.879,2013-265T21:06:51.866,43.302663
00826,1379884011.866860,1379889580.844124,2013-265T21:06:51.866,2013-265T22:39:40.844,19.715888
00827,1379889580.844124,1379895149.751391,2013-265T22:39:40.844,2013-266T00:12:29.751,-3.870650
00828,1379895149.751391,1379900718.627132,2013-266T00:12:29.751,2013-266T01:45:18.627,-27.456703
00829,1379900718.627132,1379906287.512501,2013-266T01:45:18.627,2013-266T03:18:07.512,-51.043341
00830,1379906287.512501,1379911856.458223,2013-266T03:18:07.512,2013-266T04:50:56.458,-74.631740
00831,1379911856.458223,1379917425.424930,2013-266T04:50:56.458,2013-266T06:23:45.424,-98.221387
00832,1379917425.424930,1379922994.350678,2013-266T06:23:45.424,2013-266T07:56:34.350,-121.809758
00833,1379922994.350678,1379928563.243170,2013-266T07:56:34.350,2013-266T09:29:23.243,-145.396560
00834,1379928563.243170,1379934132.112074,2013-266T09:29:23.243,2013-266T11:02:12.112,-168.982244
00835,1379934132.112074,1379939701.018610,2013-266T11:02:12.112,2013-266T12:35:01.018,167.432678
00836,1379939701.018610,1379945269.946829,2013-266T12:35:01.018,2013-266T14:07:49.946,143.846646
00837,1379945269.946829,1379950838.791055,2013-266T14:07:49.946,2013-266T15:40:38.791,120.259959
00838,1379950838.791055,1379956407.684947,2013-266T15:40:38.791,2013-266T17:13:27.684,96.674397
00839,1379956407.684947,1379961976.643604,2013-266T17:13:27.684,2013-266T18:46:16.643,73.087650
00840,1379961976.643604,1379967545.576864,2013-266T18:46:16.643,2013-266T20:19:05.576,49.500203
00841,1379967545.576864,1379973114.491652,2013-266T20:19:05.576,2013-266T21:51:54.491,25.913386
00842,1379973114.491652,1379978683.351938,2013-266T21:51:54.491,2013-266T23:24:43.351,2.327031
00843,1379978683.351938,1379984252.172364,2013-266T23:24:43.351,2013-267T00:57:32.172,-21.258891
00844,1379984252.172364,1379989820.986476,2013-267T00:57:32.172,2013-267T02:30:20.986,-44.844981
00845,1379989820.986476,1379995389.851090,2013-267T02:30:20.986,2013-267T04:03:09.851,-68.432849
00846,1379995389.851090,1380000958.762005,2013-267T04:03:09.851,2013-267T05:35:58.762,-92.021902
00847,1380000958.762005,1380006527.634640,2013-267T05:35:58.762,2013-267T07:08:47.634,-115.610500
00848,1380006527.634640,1380012096.473790,2013-267T07:08:47.634,2013-267T08:41:36.473,-139.197186
00849,1380012096.473790,1380017665.278519,2013-267T08:41:36.473,2013-267T10:14:25.278,-162.782891
00850,1380017665.278519,1380023234.111673,2013-267T10:14:25.278,2013-267T11:47:14.111,173.632275
00851,1380023234.111673,1380028802.980108,2013-267T11:47:14.111,2013-267T13:20:02.980,150.046857
